 24,28,312,28,312,46,24,46,unlabelled
 235,112,306,112,306,127,235,127,unlabelled
 303,194,396,194,396,208,303,208,unlabelled
 137,245,415,245,415,264,137,264,unlabelled
 100,313,450,313,450,328,100,328,unlabelled
 102,332,450,332,450,351,102,351,unlabelled
 102,355,421,355,421,371,102,371,unlabelled
 101,400,459,400,459,418,101,418,unlabelled
 79,446,483,446,483,463,79,463,unlabelled
 212,469,244,469,244,487,212,487,unlabelled
 287,465,317,465,317,484,287,484,unlabelled
 409,467,469,467,469,483,409,483,unlabelled
 69,487,351,487,351,508,69,508,unlabelled
 409,488,480,488,480,506,409,506,unlabelled
 434,510,467,510,467,526,434,526,unlabelled
 214,510,245,510,245,531,214,531,unlabelled
 80,510,120,510,120,530,80,530,unlabelled
 102,558,142,558,142,574,102,574,unlabelled
 213,556,244,556,244,576,213,576,unlabelled
 101,579,162,579,162,598,101,598,unlabelled
 412,554,470,554,470,572,412,572,unlabelled
 429,575,469,575,469,595,429,595,unlabelled
 146,621,221,621,221,639,146,639,unlabelled
 391,619,470,619,470,639,391,639,unlabelled
 429,642,479,642,479,662,429,662,unlabelled
 93,643,225,643,225,660,93,660,unlabelled
 100,664,207,664,207,684,100,684,unlabelled
 296,661,346,661,346,681,296,681,unlabelled
 435,662,469,662,469,682,435,682,unlabelled
 88,707,264,707,264,726,88,726,unlabelled
 82,729,178,729,178,749,82,749,unlabelled
 197,728,305,728,305,748,197,748,unlabelled
 226,751,280,751,280,768,226,768,unlabelled
 85,775,201,775,201,792,85,792,unlabelled
 83,794,224,794,224,814,83,814,unlabelled
 431,765,467,765,467,783,431,783,unlabelled
 390,784,469,784,469,804,390,804,unlabelled
 83,888,182,888,182,907,83,907,unlabelled
 265,888,469,888,469,908,265,908,unlabelled
 83,909,162,909,162,928,83,928,unlabelled
 267,912,337,912,337,928,267,928,unlabelled
 83,933,237,933,237,949,83,949,unlabelled
 251,934,259,934,259,949,251,949,unlabelled
 251,914,260,914,260,929,251,929,unlabelled
 252,891,260,891,260,904,252,904,unlabelled
 264,932,391,932,391,947,264,947,unlabelled
 81,955,145,955,145,972,81,972,unlabelled
 168,958,178,958,178,973,168,973,unlabelled
 185,954,225,954,225,970,185,970,unlabelled
 267,951,346,951,346,972,267,972,unlabelled
 354,953,361,953,361,970,354,970,unlabelled
 369,952,409,952,409,970,369,970,unlabelled
 79,975,102,975,102,993,79,993,unlabelled
 125,977,220,977,220,994,125,994,unlabelled
 113,1019,420,1019,420,1038,113,1038,unlabelled
 76,1043,453,1043,453,1060,76,1060,unlabelled
 89,1062,448,1062,448,1080,89,1080,unlabelled
 175,1084,351,1084,351,1104,175,1104,unlabelled
 693,202,712,202,712,327,693,327,unlabelled
 715,210,731,210,731,776,715,776,unlabelled
 696,466,713,466,713,653,696,653,unlabelled
 713,845,731,845,731,1039,713,1039,unlabelled
 733,809,750,809,750,1021,733,1021,unlabelled
 734,233,747,233,747,390,734,390,unlabelled
 750,214,765,214,765,313,750,313,unlabelled
 766,228,783,228,783,339,766,339,unlabelled
 785,214,804,214,804,366,785,366,unlabelled
 749,440,774,440,774,850,749,850,unlabelled
 786,489,804,489,804,609,786,609,unlabelled
 818,480,840,480,840,557,818,557,unlabelled
 822,692,840,692,840,775,822,775,unlabelled
 787,717,805,717,805,752,787,752,unlabelled
 888,754,911,754,911,797,888,797,unlabelled
 924,434,947,434,947,584,924,584,unlabelled
 945,810,963,810,963,979,945,979,unlabelled
 927,808,944,808,944,916,927,916,unlabelled
 722,1110,742,1110,742,1182,722,1182,unlabelled
 748,1108,770,1108,770,1188,748,1188,unlabelled
 786,1090,804,1090,804,1149,786,1149,unlabelled
 257,1170,281,1170,281,1207,257,1207,unlabelled
