 10,98,187,98,187,126,10,126,unlabelled
 380,136,821,136,821,166,380,166,unlabelled
 880,197,1022,197,1022,230,880,230,unlabelled
 1022,200,1136,200,1136,234,1022,234,unlabelled
 70,213,291,213,291,232,70,232,unlabelled
 72,235,290,235,290,255,72,255,unlabelled
 76,257,505,257,505,276,76,276,unlabelled
 79,278,262,278,262,300,79,300,unlabelled
 458,332,752,332,752,354,458,354,unlabelled
 84,403,174,403,174,424,84,424,unlabelled
 1072,400,1120,400,1120,426,1072,426,unlabelled
 1048,426,1122,426,1122,450,1048,450,unlabelled
 86,428,547,428,547,449,86,449,unlabelled
 84,448,295,448,295,469,84,469,unlabelled
 86,481,182,481,182,500,86,500,unlabelled
 80,502,553,502,553,522,80,522,unlabelled
 1036,502,1124,502,1124,524,1036,524,unlabelled
 84,524,298,524,298,541,84,541,unlabelled
 84,554,216,554,216,572,84,572,unlabelled
 89,576,560,576,560,594,89,594,unlabelled
 1036,574,1124,574,1124,596,1036,596,unlabelled
 85,624,216,624,216,642,85,642,unlabelled
 91,644,498,644,498,664,91,664,unlabelled
 82,692,214,692,214,714,82,714,unlabelled
 80,714,258,714,258,738,80,738,unlabelled
 84,738,168,738,168,758,84,758,unlabelled
 80,834,178,834,178,854,80,854,unlabelled
 84,854,162,854,162,876,84,876,unlabelled
 456,914,752,914,752,942,456,942,unlabelled
 1074,988,1122,988,1122,1010,1074,1010,unlabelled
 86,990,176,990,176,1012,86,1012,unlabelled
 1042,1012,1126,1012,1126,1034,1042,1034,unlabelled
 84,1016,538,1016,538,1034,84,1034,unlabelled
 86,1036,296,1036,296,1054,86,1054,unlabelled
 88,1068,185,1068,185,1087,88,1087,unlabelled
 84,1118,218,1118,218,1140,84,1140,unlabelled
 82,1140,260,1140,260,1164,82,1164,unlabelled
 86,1164,170,1164,170,1182,86,1182,unlabelled
 682,1168,1218,1168,1218,1196,682,1196,unlabelled
 82,1184,270,1184,270,1206,82,1206,unlabelled
 631,1204,1188,1204,1188,1230,631,1230,unlabelled
 78,1206,350,1206,350,1226,78,1226,unlabelled
 84,1260,178,1260,178,1280,84,1280,unlabelled
 86,1280,164,1280,164,1304,86,1304,unlabelled
 542,1338,672,1338,672,1366,542,1366,unlabelled
 84,1384,200,1384,200,1404,84,1404,unlabelled
 926,1386,1130,1386,1130,1408,926,1408,unlabelled
 82,1406,355,1406,355,1430,82,1430,unlabelled
 900,1410,1036,1410,1036,1432,900,1432,unlabelled
 1088,1410,1124,1410,1124,1432,1088,1432,unlabelled
 86,1448,203,1448,203,1468,86,1468,unlabelled
 949,1454,1128,1454,1128,1476,949,1476,unlabelled
 84,1468,262,1468,262,1492,84,1492,unlabelled
 86,1494,174,1494,174,1512,86,1512,unlabelled
 945,1498,1130,1498,1130,1528,945,1528,unlabelled
 80,1514,271,1514,271,1537,80,1537,unlabelled
 636,1578,1142,1578,1142,1602,636,1602,unlabelled
 90,1580,306,1580,306,1602,90,1602,unlabelled
 449,169,757,169,757,189,449,189,unlabelled
 187,483,216,483,216,499,187,499,unlabelled
 88,599,345,599,345,614,88,614,unlabelled
 86,761,263,761,263,781,86,781,unlabelled
 84,784,347,784,347,803,84,803,unlabelled
 188,1068,216,1068,216,1088,188,1088,unlabelled
 86,1537,347,1537,347,1559,86,1559,unlabelled
 360,1405,406,1405,406,1427,360,1427,unlabelled
 904,53,944,53,944,98,904,98,unlabelled
