 452,67,638,67,638,86,452,86,unlabelled
 748,51,981,51,981,68,748,68,unlabelled
 146,80,418,80,418,124,146,124,unlabelled
 511,129,735,129,735,161,511,161,unlabelled
 262,184,350,184,350,202,262,202,unlabelled
 407,182,707,182,707,203,407,203,unlabelled
 589,202,759,202,759,221,589,221,unlabelled
 316,202,422,202,422,223,316,223,unlabelled
 194,224,365,224,365,241,194,241,unlabelled
 176,244,250,244,250,262,176,262,unlabelled
 270,241,325,241,325,260,270,260,unlabelled
 365,243,459,243,459,260,365,260,unlabelled
 765,284,818,284,818,303,765,303,unlabelled
 175,261,454,261,454,281,175,281,unlabelled
 175,283,473,283,473,298,175,298,unlabelled
 226,327,226,327,226,327,226,327,unlabelled
 213,321,725,321,725,340,213,340,unlabelled
 505,371,528,371,528,410,505,410,unlabelled
 535,372,551,372,551,408,535,408,unlabelled
 555,377,569,377,569,412,555,412,unlabelled
 571,374,584,374,584,413,571,413,unlabelled
 740,423,981,423,981,443,740,443,unlabelled
 450,439,637,439,637,464,450,464,unlabelled
 159,462,418,462,418,499,159,499,unlabelled
 507,501,730,501,730,538,507,538,unlabelled
 254,558,315,558,315,574,254,574,unlabelled
 401,557,576,557,576,576,401,576,unlabelled
 652,556,705,556,705,577,652,577,unlabelled
 314,576,413,576,413,594,314,594,unlabelled
 587,578,756,578,756,596,587,596,unlabelled
 173,598,616,598,616,615,173,615,unlabelled
 171,616,304,616,304,633,171,633,unlabelled
 342,615,472,615,472,634,342,634,unlabelled
 172,634,468,634,468,654,172,654,unlabelled
 488,633,711,633,711,650,488,650,unlabelled
 759,653,815,653,815,674,759,674,unlabelled
 759,692,852,692,852,713,759,713,unlabelled
 176,673,473,673,473,691,176,691,unlabelled
 208,690,723,690,723,714,208,714,unlabelled
 173,812,347,812,347,845,173,845,unlabelled
 765,826,802,826,802,855,765,855,unlabelled
 820,846,846,846,846,865,820,865,unlabelled
 279,972,300,972,300,989,279,989,unlabelled
 313,962,539,962,539,990,313,990,unlabelled
 719,1031,932,1031,932,1054,719,1054,unlabelled
 162,1077,179,1077,179,1092,162,1092,unlabelled
 209,1076,222,1076,222,1094,209,1094,unlabelled
 161,1120,183,1120,183,1140,161,1140,unlabelled
 205,1117,227,1117,227,1142,205,1142,unlabelled
 259,1054,280,1054,280,1075,259,1075,unlabelled
 300,1054,323,1054,323,1071,300,1071,unlabelled
 260,1091,323,1091,323,1111,260,1111,unlabelled
 260,1125,386,1125,386,1142,260,1142,unlabelled
 146,1165,244,1165,244,1178,146,1178,unlabelled
 687,1060,962,1060,962,1122,687,1122,unlabelled
 646,1125,1011,1125,1011,1151,646,1151,unlabelled
 846,1155,1005,1155,1005,1176,846,1176,unlabelled
 673,1180,982,1180,982,1202,673,1202,unlabelled
 1026,110,1046,110,1046,299,1026,299,unlabelled
 1050,52,1071,52,1071,357,1050,357,unlabelled
 1096,232,1116,232,1116,336,1096,336,unlabelled
 1121,214,1138,214,1138,263,1121,263,unlabelled
 1120,173,1138,173,1138,185,1120,185,unlabelled
 1118,48,1138,48,1138,125,1118,125,unlabelled
 1143,46,1161,46,1161,125,1143,125,unlabelled
 1167,47,1185,47,1185,128,1167,128,unlabelled
 1188,46,1207,46,1207,125,1188,125,unlabelled
 1143,163,1161,163,1161,336,1143,336,unlabelled
 1166,172,1184,172,1184,337,1166,337,unlabelled
 1188,144,1208,144,1208,332,1188,332,unlabelled
 1211,173,1232,173,1232,334,1211,334,unlabelled
 1232,49,1253,49,1253,104,1232,104,unlabelled
 1234,210,1251,210,1251,260,1234,260,unlabelled
 1235,168,1252,168,1252,182,1235,182,unlabelled
 1277,168,1297,168,1297,183,1277,183,unlabelled
 1280,209,1298,209,1298,257,1280,257,unlabelled
 1256,259,1276,259,1276,334,1256,334,unlabelled
 1278,46,1297,46,1297,124,1278,124,unlabelled
 1321,44,1342,44,1342,104,1321,104,unlabelled
 1322,257,1345,257,1345,353,1322,353,unlabelled
 1348,225,1367,225,1367,349,1348,349,unlabelled
 1371,227,1389,227,1389,349,1371,349,unlabelled
 1348,44,1364,44,1364,113,1348,113,unlabelled
 1370,44,1387,44,1387,95,1370,95,unlabelled
 1392,46,1412,46,1412,110,1392,110,unlabelled
 1416,44,1433,44,1433,91,1416,91,unlabelled
 1439,47,1458,47,1458,138,1439,138,unlabelled
 1462,41,1480,41,1480,79,1462,79,unlabelled
 1393,245,1412,245,1412,347,1393,347,unlabelled
 1415,285,1436,285,1436,349,1415,349,unlabelled
 1438,258,1460,258,1460,349,1438,349,unlabelled
 1463,273,1482,273,1482,348,1463,348,unlabelled
 1483,136,1503,136,1503,346,1483,346,unlabelled
 1667,140,1687,140,1687,284,1667,284,unlabelled
 764,319,858,319,858,340,764,340,unlabelled
 363,1012,825,1012,825,1033,363,1033,unlabelled
 1198,1041,1198,1041,1198,1041,1198,1041,unlabelled
 455,911,664,911,664,956,455,956,unlabelled
 61,838,86,838,86,869,61,869,unlabelled
 275,747,295,747,295,756,275,756,unlabelled
 51,198,80,198,80,235,51,235,unlabelled
 47,534,83,534,83,568,47,568,unlabelled
