 287,648,433,648,433,669,287,669,unlabelled
 217,668,457,668,457,692,217,692,unlabelled
 221,694,413,694,413,711,221,711,unlabelled
 216,711,291,711,291,730,216,730,unlabelled
 215,740,291,740,291,759,215,759,unlabelled
 216,761,349,761,349,780,216,780,unlabelled
 436,712,504,712,504,731,436,731,unlabelled
 392,740,504,740,504,761,392,761,unlabelled
 413,762,502,762,502,780,413,780,unlabelled
 331,801,502,801,502,822,331,822,unlabelled
 217,801,255,801,255,821,217,821,unlabelled
 286,822,434,822,434,837,286,837,unlabelled
 231,841,490,841,490,859,231,859,unlabelled
 220,860,501,860,501,875,220,875,unlabelled
 292,878,457,878,457,897,292,897,unlabelled
 292,897,423,897,423,909,292,909,unlabelled
 214,911,483,911,483,932,214,932,unlabelled
 259,1053,440,1053,440,1084,259,1084,unlabelled
 493,1204,732,1204,732,1241,493,1241,unlabelled
 400,1248,690,1248,690,1279,400,1279,unlabelled
 710,1256,924,1256,924,1277,710,1277,unlabelled
 472,1126,920,1126,920,1201,472,1201,unlabelled
 371,1213,389,1213,389,1233,371,1233,unlabelled
 898,1077,931,1077,931,1102,898,1102,unlabelled
 954,1095,976,1095,976,1113,954,1113,unlabelled
 419,1294,518,1294,518,1312,419,1312,unlabelled
 371,1288,405,1288,405,1303,371,1303,unlabelled
 326,1283,362,1283,362,1298,326,1298,unlabelled
 229,1345,244,1345,244,1367,229,1367,unlabelled
 277,1349,290,1349,290,1364,277,1364,unlabelled
 275,1392,293,1392,293,1407,275,1407,unlabelled
 228,1391,242,1391,242,1408,228,1408,unlabelled
 421,1327,497,1327,497,1341,421,1341,unlabelled
 400,1331,414,1331,414,1345,400,1345,unlabelled
 372,1351,402,1351,402,1367,372,1367,unlabelled
 420,1357,519,1357,519,1375,420,1375,unlabelled
 422,1389,497,1389,497,1404,422,1404,unlabelled
 399,1392,414,1392,414,1411,399,1411,unlabelled
 690,1302,1108,1302,1108,1336,690,1336,unlabelled
 734,1338,1070,1338,1070,1368,734,1368,unlabelled
 730,1368,1043,1368,1043,1396,730,1396,unlabelled
 771,1400,1018,1400,1018,1432,771,1432,unlabelled
