 21,12,240,12,240,37,21,37,unlabelled
 129,248,253,248,253,288,129,288,unlabelled
 65,312,236,312,236,340,65,340,unlabelled
 325,304,346,304,346,329,325,329,unlabelled
 702,297,727,297,727,322,702,322,unlabelled
 508,241,630,241,630,279,508,279,unlabelled
 47,369,104,369,104,388,47,388,unlabelled
 36,389,319,389,319,407,36,407,unlabelled
 108,409,158,409,158,426,108,426,unlabelled
 200,408,235,408,235,427,200,427,unlabelled
 283,404,347,404,347,424,283,424,unlabelled
 284,445,346,445,346,465,284,465,unlabelled
 38,446,98,446,98,466,38,466,unlabelled
 37,482,158,482,158,502,37,502,unlabelled
 323,485,345,485,345,501,323,501,unlabelled
 39,504,150,504,150,524,39,524,unlabelled
 32,523,118,523,118,543,32,543,unlabelled
 283,523,345,523,345,542,283,542,unlabelled
 313,503,343,503,343,521,313,521,unlabelled
 38,565,77,565,77,599,38,599,unlabelled
 37,604,95,604,95,620,37,620,unlabelled
 118,603,182,603,182,623,118,623,unlabelled
 283,566,348,566,348,600,283,600,unlabelled
 286,601,346,601,346,620,286,620,unlabelled
 37,682,326,682,326,700,37,700,unlabelled
 38,701,342,701,342,719,38,719,unlabelled
 37,722,119,722,119,739,37,739,unlabelled
 127,723,134,723,134,736,127,736,unlabelled
 142,722,346,722,346,739,142,739,unlabelled
 38,742,75,742,75,760,38,760,unlabelled
 85,743,92,743,92,760,85,760,unlabelled
 98,742,143,742,143,762,98,762,unlabelled
 159,741,203,741,203,761,159,761,unlabelled
 253,758,346,758,346,778,253,778,unlabelled
 37,783,112,783,112,801,37,801,unlabelled
 120,784,284,784,284,803,120,803,unlabelled
 57,803,225,803,225,819,57,819,unlabelled
 35,763,221,763,221,779,35,779,unlabelled
 428,358,485,358,485,376,428,376,unlabelled
 418,383,582,383,582,400,418,400,unlabelled
 488,403,540,403,540,419,488,419,unlabelled
 583,399,616,399,616,418,583,418,unlabelled
 664,397,728,397,728,417,664,417,unlabelled
 416,438,480,438,480,457,416,457,unlabelled
 664,437,727,437,727,457,664,457,unlabelled
 706,477,729,477,729,494,706,494,unlabelled
 692,496,726,496,726,515,692,515,unlabelled
