 4,92,176,92,176,124,4,124,unlabelled
 375,138,811,138,811,164,375,164,unlabelled
 838,200,1068,200,1068,226,838,226,unlabelled
 1102,209,1122,209,1122,231,1102,231,unlabelled
 64,208,284,208,284,230,64,230,unlabelled
 63,234,281,234,281,252,63,252,unlabelled
 65,255,490,255,490,276,65,276,unlabelled
 169,276,241,276,241,293,169,293,unlabelled
 452,329,736,329,736,352,452,352,unlabelled
 1066,396,1110,396,1110,420,1066,420,unlabelled
 81,400,163,400,163,420,81,420,unlabelled
 1058,424,1114,424,1114,444,1058,444,unlabelled
 79,448,121,448,121,465,79,465,unlabelled
 85,535,211,535,211,552,85,552,unlabelled
 83,556,256,556,256,576,83,576,unlabelled
 84,576,164,576,164,595,84,595,unlabelled
 85,597,262,597,262,616,85,616,unlabelled
 84,620,343,620,343,640,84,640,unlabelled
 81,673,177,673,177,693,81,693,unlabelled
 536,756,666,756,666,782,536,782,unlabelled
 936,801,1122,801,1122,820,936,820,unlabelled
 87,797,196,797,196,817,87,817,unlabelled
 89,819,349,819,349,837,89,837,unlabelled
 1082,820,1118,820,1118,842,1082,842,unlabelled
 906,822,1042,822,1042,845,906,845,unlabelled
 954,866,1122,866,1122,888,954,888,unlabelled
 85,862,201,862,201,880,85,880,unlabelled
 84,883,262,883,262,903,84,903,unlabelled
 950,912,1122,912,1122,937,950,937,unlabelled
 87,907,175,907,175,924,87,924,unlabelled
 89,926,267,926,267,946,89,946,unlabelled
 657,994,1136,994,1136,1013,657,1013,unlabelled
 93,990,302,990,302,1011,93,1011,unlabelled
 389,1042,824,1042,824,1065,389,1065,unlabelled
 340,1108,876,1108,876,1129,340,1129,unlabelled
 1024,1184,1102,1184,1102,1210,1024,1210,unlabelled
 521,1222,990,1222,990,1250,521,1250,unlabelled
 1012,1220,1094,1220,1094,1252,1012,1252,unlabelled
 446,168,745,168,745,186,446,186,unlabelled
 69,276,160,276,160,294,69,294,unlabelled
 86,427,697,427,697,447,86,447,unlabelled
 233,469,233,469,233,469,233,469,unlabelled
 121,448,288,448,288,465,121,465,unlabelled
 84,481,176,481,176,494,84,494,unlabelled
 181,481,210,481,210,498,181,498,unlabelled
 82,693,161,693,161,714,82,714,unlabelled
 356,820,401,820,401,838,356,838,unlabelled
 89,945,344,945,344,966,89,966,unlabelled
 563,1186,1004,1186,1004,1214,563,1214,unlabelled
 924,53,951,53,951,92,924,92,unlabelled
