 11,19,186,19,186,47,11,47,unlabelled
 74,139,150,139,150,161,74,161,unlabelled
 159,139,297,139,297,158,159,158,unlabelled
 73,163,150,163,150,183,73,183,unlabelled
 160,163,296,163,296,181,160,181,unlabelled
 73,185,308,185,308,207,73,207,unlabelled
 318,185,525,185,525,202,318,202,unlabelled
 397,62,868,62,868,88,397,88,unlabelled
 474,90,798,90,798,112,474,112,unlabelled
 72,209,172,209,172,232,72,232,unlabelled
 182,209,260,209,260,229,182,229,unlabelled
 481,268,792,268,792,292,481,292,unlabelled
 85,344,172,344,172,368,85,368,unlabelled
 83,372,735,372,735,389,83,389,unlabelled
 82,391,306,391,306,410,82,410,unlabelled
 84,427,222,427,222,446,84,446,unlabelled
 84,484,219,484,219,502,84,502,unlabelled
 84,507,259,507,259,526,84,526,unlabelled
 82,533,169,533,169,550,82,550,unlabelled
 80,553,271,553,271,574,80,574,unlabelled
 80,578,358,578,358,598,80,598,unlabelled
 81,634,180,634,180,656,81,656,unlabelled
 80,658,164,658,164,681,80,681,unlabelled
 572,724,704,724,704,750,572,750,unlabelled
 81,766,199,766,199,789,81,789,unlabelled
 78,791,364,791,364,812,78,812,unlabelled
 372,792,418,792,418,811,372,811,unlabelled
 79,837,199,837,199,859,79,859,unlabelled
 81,863,259,863,259,884,81,884,unlabelled
 81,887,170,887,170,906,81,906,unlabelled
 80,911,270,911,270,930,80,930,unlabelled
 82,934,356,934,356,954,82,954,unlabelled
 81,977,308,977,308,999,81,999,unlabelled
 400,1035,869,1035,869,1056,400,1056,unlabelled
 367,1102,910,1102,910,1122,367,1122,unlabelled
 691,981,1111,981,1111,1001,691,1001,unlabelled
 1009,897,1102,897,1102,920,1009,920,unlabelled
 1113,899,1191,899,1191,919,1113,919,unlabelled
 1117,980,1194,980,1194,1000,1117,1000,unlabelled
 1112,850,1192,850,1192,870,1112,870,unlabelled
 1012,848,1103,848,1103,872,1012,872,unlabelled
 958,799,1106,799,1106,822,958,822,unlabelled
 1153,800,1192,800,1192,818,1153,818,unlabelled
 1113,774,1191,774,1191,793,1113,793,unlabelled
 992,773,1102,773,1102,794,992,794,unlabelled
 1133,372,1190,372,1190,389,1133,389,unlabelled
 1140,340,1186,340,1186,364,1140,364,unlabelled
 1178,137,1201,137,1201,159,1178,159,unlabelled
