 49,26,350,26,350,59,49,59,unlabelled
 163,157,368,157,368,204,163,204,unlabelled
 335,221,478,221,478,245,335,245,unlabelled
 422,273,470,273,470,318,422,318,unlabelled
 118,340,396,340,396,381,118,381,unlabelled
 53,403,96,403,96,431,53,431,unlabelled
 50,456,137,456,137,476,50,476,unlabelled
 175,453,261,453,261,477,175,477,unlabelled
 401,455,476,455,476,476,401,476,unlabelled
 52,505,155,505,155,525,52,525,unlabelled
 175,505,265,505,265,527,175,527,unlabelled
 422,504,474,504,474,524,422,524,unlabelled
 50,528,62,528,62,548,50,548,unlabelled
 462,530,474,530,474,550,462,550,unlabelled
 54,579,104,579,104,601,54,601,unlabelled
 54,604,304,604,304,627,54,627,unlabelled
 50,651,235,651,235,670,50,670,unlabelled
 52,676,450,676,450,696,52,696,unlabelled
 56,702,232,702,232,721,56,721,unlabelled
 53,752,145,752,145,774,53,774,unlabelled
 260,751,373,751,373,775,260,775,unlabelled
 57,800,458,800,458,821,57,821,unlabelled
 51,828,304,828,304,849,51,849,unlabelled
 818,832,862,832,862,854,818,854,unlabelled
 937,806,967,806,967,829,937,829,unlabelled
 659,808,698,808,698,828,659,828,unlabelled
 585,812,616,812,616,832,585,832,unlabelled
 589,787,616,787,616,808,589,808,unlabelled
 653,782,691,782,691,803,653,803,unlabelled
 587,731,650,731,650,754,587,754,unlabelled
 585,710,646,710,646,731,585,731,unlabelled
 584,685,647,685,647,706,584,706,unlabelled
 575,661,657,661,657,681,575,681,unlabelled
 879,658,997,658,997,678,879,678,unlabelled
 925,684,997,684,997,706,925,706,unlabelled
 967,712,999,712,999,729,967,729,unlabelled
 967,734,1000,734,1000,753,967,753,unlabelled
 588,588,701,588,701,606,588,606,unlabelled
 926,585,988,585,988,607,926,607,unlabelled
 966,565,998,565,998,584,966,584,unlabelled
 927,537,999,537,999,558,927,558,unlabelled
 925,486,996,486,996,507,925,507,unlabelled
 975,461,996,461,996,481,975,481,unlabelled
 934,439,995,439,995,460,934,460,unlabelled
 937,412,997,412,997,435,937,435,unlabelled
 574,562,716,562,716,584,574,584,unlabelled
 576,536,637,536,637,560,576,560,unlabelled
 587,488,680,488,680,509,587,509,unlabelled
 575,463,687,463,687,484,575,484,unlabelled
 575,438,698,438,698,458,575,458,unlabelled
 577,413,739,413,739,433,577,433,unlabelled
 825,410,836,410,836,436,825,436,unlabelled
 825,437,837,437,837,456,825,456,unlabelled
 825,460,837,460,837,481,825,481,unlabelled
 668,961,906,961,906,987,668,987,unlabelled
 375,970,561,970,561,998,375,998,unlabelled
 298,989,334,989,334,1028,298,1028,unlabelled
 428,1033,645,1033,645,1068,428,1068,unlabelled
 88,1328,283,1328,283,1380,88,1380,unlabelled
 198,1442,216,1442,216,1466,198,1466,unlabelled
 91,1522,314,1522,314,1537,91,1537,unlabelled
 646,1478,668,1478,668,1501,646,1501,unlabelled
 642,1377,673,1377,673,1408,642,1408,unlabelled
 726,1356,751,1356,751,1374,726,1374,unlabelled
 681,1384,895,1384,895,1417,681,1417,unlabelled
 336,1370,613,1370,613,1417,336,1417,unlabelled
 329,1514,539,1514,539,1537,329,1537,unlabelled
 574,1517,744,1517,744,1546,574,1546,unlabelled
 344,1542,430,1542,430,1558,344,1558,unlabelled
 345,1559,646,1559,646,1575,345,1575,unlabelled
 347,1589,477,1589,477,1620,347,1620,unlabelled
 484,1578,679,1578,679,1625,484,1625,unlabelled
 402,1638,582,1638,582,1659,402,1659,unlabelled
 97,1652,209,1652,209,1669,97,1669,unlabelled
 96,1702,189,1702,189,1717,96,1717,unlabelled
 93,1614,158,1614,158,1629,93,1629,unlabelled
 96,1572,161,1572,161,1585,96,1585,unlabelled
 676,1227,771,1227,771,1245,676,1245,unlabelled
 673,1185,731,1185,731,1206,673,1206,unlabelled
 104,1122,273,1122,273,1144,104,1144,unlabelled
 202,1145,443,1145,443,1164,202,1164,unlabelled
 86,1163,214,1163,214,1184,86,1184,unlabelled
 196,1186,387,1186,387,1206,196,1206,unlabelled
 195,1204,495,1204,495,1221,195,1221,unlabelled
 121,1224,639,1224,639,1244,121,1244,unlabelled
 750,101,824,101,824,141,750,141,unlabelled
 708,154,870,154,870,197,708,197,unlabelled
 575,243,755,243,755,264,575,264,unlabelled
 570,266,974,266,974,288,570,288,unlabelled
 575,290,755,290,755,311,575,311,unlabelled
 573,340,753,340,753,362,573,362,unlabelled
 946,340,994,340,994,361,946,361,unlabelled
 991,364,1002,364,1002,387,991,387,unlabelled
 324,1462,622,1462,622,1505,324,1505,unlabelled
 1056,1444,1092,1444,1092,1482,1056,1482,unlabelled
 1040,1063,1071,1063,1071,1098,1040,1098,unlabelled
 433,29,467,29,467,57,433,57,unlabelled
