 56,76,374,76,374,106,56,106,unlabelled
 756,240,1026,240,1026,268,756,268,unlabelled
 474,258,668,258,668,288,474,288,unlabelled
 396,278,440,278,440,318,396,318,unlabelled
 484,320,712,320,712,358,484,358,unlabelled
 411,374,734,374,734,394,411,394,unlabelled
 573,397,796,397,796,415,573,415,unlabelled
 275,376,376,376,376,396,275,396,unlabelled
 214,415,382,415,382,432,214,432,unlabelled
 329,394,434,394,434,416,329,416,unlabelled
 192,431,436,431,436,448,192,448,unlabelled
 196,450,460,450,460,470,196,470,unlabelled
 782,472,842,472,842,496,782,496,unlabelled
 195,471,401,471,401,487,195,487,unlabelled
 198,490,499,490,499,508,198,508,unlabelled
 231,506,752,506,752,529,231,529,unlabelled
 778,510,882,510,882,534,778,534,unlabelled
 698,156,730,156,730,195,698,195,unlabelled
