 688,4,1044,4,1044,28,688,28,unlabelled
 714,288,744,288,744,308,714,308,unlabelled
 631,306,886,306,886,341,631,341,unlabelled
 182,368,211,368,211,400,182,400,unlabelled
 71,447,307,447,307,467,71,467,unlabelled
 313,490,618,490,618,507,313,507,unlabelled
 131,498,153,498,153,518,131,518,unlabelled
 84,502,106,502,106,518,84,518,unlabelled
 308,522,444,522,444,552,308,552,unlabelled
 83,542,155,542,155,562,83,562,unlabelled
 372,567,556,567,556,590,372,590,unlabelled
 84,576,166,576,166,594,84,594,unlabelled
 176,577,196,577,196,595,176,595,unlabelled
 85,627,184,627,184,644,85,644,unlabelled
 235,699,453,699,453,725,235,725,unlabelled
 240,739,289,739,289,765,240,765,unlabelled
 354,744,457,744,457,772,354,772,unlabelled
 330,750,337,750,337,773,330,773,unlabelled
 76,256,276,256,276,308,76,308,unlabelled
 452,513,646,513,646,556,452,556,unlabelled
 313,473,400,473,400,491,313,491,unlabelled
 453,422,468,422,468,422,453,422,unlabelled
 325,443,756,443,756,472,325,472,unlabelled
 336,388,656,388,656,432,336,432,unlabelled
 340,301,620,301,620,337,340,337,unlabelled
 166,703,190,703,190,729,166,729,unlabelled
